203,Ararat (RC),victoria,2020-04-07,1
213,Bass Coast (S),victoria,2020-04-07,2
210,Banyule (C),victoria,2020-04-07,72
216,Baw Baw (S),victoria,2020-04-07,5
219,Bayside (C),victoria,2020-04-07,27
222,Benalla (RC),victoria,2020-04-07,3
224,Boroondara (C),victoria,2020-04-07,58
227,Brimbank (C),victoria,2020-04-07,28
229,Campaspe (S),victoria,2020-04-07,2
232,Cardinia (S),victoria,2020-04-07,11
235,Casey (C),victoria,2020-04-07,45
239,Central Goldfields (S),victoria,2020-04-07,1
241,Corangamite (S),victoria,2020-04-07,1
246,Darebin (C),victoria,2020-04-07,29
250,Frankston (C),victoria,2020-04-07,35
254,Gannawarra (S),victoria,2020-04-07,1
255,Glen Eira (C),victoria,2020-04-07,45
258,Glenelg (S),victoria,2020-04-07,0
260,Greater Bendigo (C),victoria,2020-04-07,9
261,Greater Dandenong (C),victoria,2020-04-07,14
264,Greater Geelong (C),victoria,2020-04-07,56
266,Greater Shepparton (C),victoria,2020-04-07,9
267,Hepburn (S),victoria,2020-04-07,2
270,Hobsons Bay (C),victoria,2020-04-07,13
271,Horsham (RC),victoria,2020-04-07,2
274,Hume (C),victoria,2020-04-07,32
276,Kingston (C),victoria,2020-04-07,18
278,Knox (C),victoria,2020-04-07,12
279,Latrobe (C),victoria,2020-04-07,6
281,Loddon (S),victoria,2020-04-07,3
284,Macedon Ranges (S),victoria,2020-04-07,5
286,Manningham (C),victoria,2020-04-07,24
287,Mansfield (S),victoria,2020-04-07,3
292,Maroondah (C),victoria,2020-04-07,9
294,Melbourne (C),victoria,2020-04-07,53
296,Melton (C),victoria,2020-04-07,18
298,Mildura (RC),victoria,2020-04-07,3
300,Mitchell (S),victoria,2020-04-07,9
301,Moira (S),victoria,2020-04-07,10
304,Monash (C),victoria,2020-04-07,40
306,Moonee Valley (C),victoria,2020-04-07,36
308,Moorabool (S),victoria,2020-04-07,1
310,Moreland (C),victoria,2020-04-07,46
312,Mornington Peninsula (S),victoria,2020-04-07,54
313,Mount Alexander (S),victoria,2020-04-07,6
316,Moyne (S),victoria,2020-04-07,1
318,Murrindindi (S),victoria,2020-04-07,1
207,Ballarat (C),victoria,2020-04-07,10
328,Southern Grampians (S),victoria,2020-04-07,2
331,Strathbogie (S),victoria,2020-04-07,2
334,Surf Coast (S),victoria,2020-04-07,9
335,Swan Hill (RC),victoria,2020-04-07,3
337,Wangaratta (RC),victoria,2020-04-07,1
340,Warrnambool (C),victoria,2020-04-07,5
342,Wellington (S),victoria,2020-04-07,9
343,West Wimmera (S),victoria,2020-04-07,1
346,Whitehorse (C),victoria,2020-04-07,21
348,Whittlesea (C),victoria,2020-04-07,19
350,Wodonga (RC),victoria,2020-04-07,1
351,Wyndham (C),victoria,2020-04-07,27
353,Yarra (C),victoria,2020-04-07,23
355,Yarra Ranges (S),victoria,2020-04-07,20
358,Yarriambiack (S),victoria,2020-04-07,1
360,Alpine (S),victoria,2020-04-07,0
362,Buloke (S),victoria,2020-04-07,0
366,Golden Plains (S),victoria,2020-04-07,1
367,Hindmarsh (S),victoria,2020-04-07,0
369,Indigo (S),victoria,2020-04-07,0
371,Pyrenees (S),victoria,2020-04-07,0
374,Queenscliffe (B),victoria,2020-04-07,0
376,Towong (S),victoria,2020-04-07,0
378,Unincorporated Vic,victoria,2020-04-07,0
324,Port Phillip (C),victoria,2020-04-07,42
330,Stonnington (C),victoria,2020-04-07,87
320,Nillumbik (S),victoria,2020-04-07,21
325,South Gippsland (S),victoria,2020-04-07,4
289,Maribyrnong (C),victoria,2020-04-07,10
322,Northern Grampians (S),victoria,2020-04-07,3
364,Colac-Otway (S),victoria,2020-04-07,0
248,East Gippsland (S),victoria,2020-04-07,1
555,East Gippsland (S),victoria,2020-04-08,1
551,Casey (C),victoria,2020-04-08,45
557,Gannawarra (S),victoria,2020-04-08,1
559,Glenelg (S),victoria,2020-04-08,0
562,Greater Geelong (C),victoria,2020-04-08,57
563,Greater Shepparton (C),victoria,2020-04-08,9
564,Hepburn (S),victoria,2020-04-08,2
565,Hobsons Bay (C),victoria,2020-04-08,13
566,Horsham (RC),victoria,2020-04-08,3
567,Hume (C),victoria,2020-04-08,34
568,Kingston (C),victoria,2020-04-08,19
569,Knox (C),victoria,2020-04-08,12
570,Latrobe (C),victoria,2020-04-08,6
571,Loddon (S),victoria,2020-04-08,3
572,Macedon Ranges (S),victoria,2020-04-08,5
573,Manningham (C),victoria,2020-04-08,24
574,Mansfield (S),victoria,2020-04-08,3
575,Maribyrnong (C),victoria,2020-04-08,10
576,Maroondah (C),victoria,2020-04-08,9
577,Melbourne (C),victoria,2020-04-08,55
578,Melton (C),victoria,2020-04-08,18
579,Mildura (RC),victoria,2020-04-08,5
580,Mitchell (S),victoria,2020-04-08,9
581,Moira (S),victoria,2020-04-08,10
582,Monash (C),victoria,2020-04-08,40
584,Moorabool (S),victoria,2020-04-08,1
585,Moreland (C),victoria,2020-04-08,47
586,Mornington Peninsula (S),victoria,2020-04-08,54
587,Mount Alexander (S),victoria,2020-04-08,6
588,Moyne (S),victoria,2020-04-08,1
589,Murrindindi (S),victoria,2020-04-08,1
590,Nillumbik (S),victoria,2020-04-08,21
591,Northern Grampians (S),victoria,2020-04-08,3
592,Port Phillip (C),victoria,2020-04-08,41
593,South Gippsland (S),victoria,2020-04-08,4
594,Southern Grampians (S),victoria,2020-04-08,2
595,Stonnington (C),victoria,2020-04-08,87
596,Strathbogie (S),victoria,2020-04-08,2
597,Surf Coast (S),victoria,2020-04-08,9
598,Swan Hill (RC),victoria,2020-04-08,3
599,Wangaratta (RC),victoria,2020-04-08,1
600,Warrnambool (C),victoria,2020-04-08,5
602,West Wimmera (S),victoria,2020-04-08,1
603,Whitehorse (C),victoria,2020-04-08,21
604,Whittlesea (C),victoria,2020-04-08,21
605,Wodonga (RC),victoria,2020-04-08,1
606,Wyndham (C),victoria,2020-04-08,27
607,Yarra (C),victoria,2020-04-08,23
608,Yarra Ranges (S),victoria,2020-04-08,21
609,Yarriambiack (S),victoria,2020-04-08,1
610,Alpine (S),victoria,2020-04-08,0
611,Buloke (S),victoria,2020-04-08,0
612,Colac-Otway (S),victoria,2020-04-08,0
613,Golden Plains (S),victoria,2020-04-08,1
614,Hindmarsh (S),victoria,2020-04-08,0
615,Indigo (S),victoria,2020-04-08,0
616,Pyrenees (S),victoria,2020-04-08,0
617,Queenscliffe (B),victoria,2020-04-08,0
618,Towong (S),victoria,2020-04-08,0
619,Unincorporated Vic,victoria,2020-04-08,0
542,Banyule (C),victoria,2020-04-08,73
544,Baw Baw (S),victoria,2020-04-08,5
540,Ararat (RC),victoria,2020-04-08,1
541,Ballarat (C),victoria,2020-04-08,10
550,Cardinia (S),victoria,2020-04-08,11
552,Central Goldfields (S),victoria,2020-04-08,1
556,Frankston (C),victoria,2020-04-08,36
553,Corangamite (S),victoria,2020-04-08,1
545,Bayside (C),victoria,2020-04-08,29
546,Benalla (RC),victoria,2020-04-08,3
554,Darebin (C),victoria,2020-04-08,32
547,Boroondara (C),victoria,2020-04-08,58
558,Glen Eira (C),victoria,2020-04-08,45
560,Greater Bendigo (C),victoria,2020-04-08,9
548,Brimbank (C),victoria,2020-04-08,28
549,Campaspe (S),victoria,2020-04-08,2
543,Bass Coast (S),victoria,2020-04-08,4
561,Greater Dandenong (C),victoria,2020-04-08,15
601,Wellington (S),victoria,2020-04-08,8
583,Moonee Valley (C),victoria,2020-04-08,36
1040,Moorabool (S),victoria,2020-04-09,1
1015,Glenelg (S),victoria,2020-04-09,0
1041,Moreland (C),victoria,2020-04-09,47
1044,Moyne (S),victoria,2020-04-09,1
1045,Murrindindi (S),victoria,2020-04-09,1
1048,Port Phillip (C),victoria,2020-04-09,44
1057,Wellington (S),victoria,2020-04-09,8
1058,West Wimmera (S),victoria,2020-04-09,1
1059,Whitehorse (C),victoria,2020-04-09,21
1061,Wodonga (RC),victoria,2020-04-09,1
1062,Wyndham (C),victoria,2020-04-09,27
1063,Yarra (C),victoria,2020-04-09,23
1064,Yarra Ranges (S),victoria,2020-04-09,21
1065,Yarriambiack (S),victoria,2020-04-09,1
1066,Alpine (S),victoria,2020-04-09,0
1067,Buloke (S),victoria,2020-04-09,0
1068,Colac-Otway (S),victoria,2020-04-09,0
1069,Golden Plains (S),victoria,2020-04-09,1
1070,Hindmarsh (S),victoria,2020-04-09,0
1071,Indigo (S),victoria,2020-04-09,0
1073,Queenscliffe (B),victoria,2020-04-09,0
1074,Towong (S),victoria,2020-04-09,0
1075,Unincorporated Vic,victoria,2020-04-09,0
999,Bass Coast (S),victoria,2020-04-09,4
1000,Baw Baw (S),victoria,2020-04-09,5
997,Ballarat (C),victoria,2020-04-09,10
1001,Bayside (C),victoria,2020-04-09,29
1003,Boroondara (C),victoria,2020-04-09,59
1002,Benalla (RC),victoria,2020-04-09,3
1007,Casey (C),victoria,2020-04-09,47
1016,Greater Bendigo (C),victoria,2020-04-09,9
1019,Greater Shepparton (C),victoria,2020-04-09,9
1008,Central Goldfields (S),victoria,2020-04-09,1
1011,East Gippsland (S),victoria,2020-04-09,1
1020,Hepburn (S),victoria,2020-04-09,2
1004,Brimbank (C),victoria,2020-04-09,28
1031,Maribyrnong (C),victoria,2020-04-09,10
1035,Mildura (RC),victoria,2020-04-09,5
1036,Mitchell (S),victoria,2020-04-09,9
1046,Nillumbik (S),victoria,2020-04-09,22
1049,South Gippsland (S),victoria,2020-04-09,4
1072,Pyrenees (S),victoria,2020-04-09,0
1032,Maroondah (C),victoria,2020-04-09,9
1033,Melbourne (C),victoria,2020-04-09,55
1005,Campaspe (S),victoria,2020-04-09,2
1006,Cardinia (S),victoria,2020-04-09,12
1037,Moira (S),victoria,2020-04-09,10
1009,Corangamite (S),victoria,2020-04-09,1
1012,Frankston (C),victoria,2020-04-09,36
1010,Darebin (C),victoria,2020-04-09,32
1013,Gannawarra (S),victoria,2020-04-09,1
1017,Greater Dandenong (C),victoria,2020-04-09,15
1021,Hobsons Bay (C),victoria,2020-04-09,13
1042,Mornington Peninsula (S),victoria,2020-04-09,54
1043,Mount Alexander (S),victoria,2020-04-09,6
1055,Wangaratta (RC),victoria,2020-04-09,1
1014,Glen Eira (C),victoria,2020-04-09,46
1018,Greater Geelong (C),victoria,2020-04-09,58
1030,Mansfield (S),victoria,2020-04-09,3
1047,Northern Grampians (S),victoria,2020-04-09,3
1034,Melton (C),victoria,2020-04-09,18
1056,Warrnambool (C),victoria,2020-04-09,5
1038,Monash (C),victoria,2020-04-09,40
1060,Whittlesea (C),victoria,2020-04-09,22
998,Banyule (C),victoria,2020-04-09,75
1039,Moonee Valley (C),victoria,2020-04-09,36
996,Ararat (RC),victoria,2020-04-09,1
1028,Macedon Ranges (S),victoria,2020-04-09,5
1022,Horsham (RC),victoria,2020-04-09,3
1023,Hume (C),victoria,2020-04-09,33
1025,Knox (C),victoria,2020-04-09,12
1026,Latrobe (C),victoria,2020-04-09,6
1027,Loddon (S),victoria,2020-04-09,3
1029,Manningham (C),victoria,2020-04-09,24
1050,Southern Grampians (S),victoria,2020-04-09,2
1051,Stonnington (C),victoria,2020-04-09,87
1052,Strathbogie (S),victoria,2020-04-09,2
1053,Surf Coast (S),victoria,2020-04-09,9
1054,Swan Hill (RC),victoria,2020-04-09,3
1024,Kingston (C),victoria,2020-04-09,20
1436,Banyule (C),victoria,2020-04-10,77
1434,Ararat (RC),victoria,2020-04-10,1
1440,Benalla (RC),victoria,2020-04-10,3
1441,Boroondara (C),victoria,2020-04-10,59
1442,Brimbank (C),victoria,2020-04-10,29
1439,Bayside (C),victoria,2020-04-10,29
1444,Cardinia (S),victoria,2020-04-10,12
1447,Corangamite (S),victoria,2020-04-10,1
1448,Darebin (C),victoria,2020-04-10,32
1435,Ballarat (C),victoria,2020-04-10,10
1437,Bass Coast (S),victoria,2020-04-10,4
1438,Baw Baw (S),victoria,2020-04-10,5
1445,Casey (C),victoria,2020-04-10,48
1443,Campaspe (S),victoria,2020-04-10,2
1471,Melbourne (C),victoria,2020-04-10,55
1472,Melton (C),victoria,2020-04-10,18
1473,Mildura (RC),victoria,2020-04-10,5
1474,Mitchell (S),victoria,2020-04-10,9
1475,Moira (S),victoria,2020-04-10,12
1476,Monash (C),victoria,2020-04-10,42
1477,Moonee Valley (C),victoria,2020-04-10,35
1478,Moorabool (S),victoria,2020-04-10,1
1480,Mornington Peninsula (S),victoria,2020-04-10,55
1481,Mount Alexander (S),victoria,2020-04-10,6
1483,Murrindindi (S),victoria,2020-04-10,1
1485,Northern Grampians (S),victoria,2020-04-10,3
1453,Glenelg (S),victoria,2020-04-10,0
1492,Swan Hill (RC),victoria,2020-04-10,3
1494,Warrnambool (C),victoria,2020-04-10,5
1496,West Wimmera (S),victoria,2020-04-10,1
1500,Wyndham (C),victoria,2020-04-10,27
1503,Yarriambiack (S),victoria,2020-04-10,1
1504,Alpine (S),victoria,2020-04-10,0
1506,Colac-Otway (S),victoria,2020-04-10,0
1508,Hindmarsh (S),victoria,2020-04-10,0
1509,Indigo (S),victoria,2020-04-10,0
1510,Pyrenees (S),victoria,2020-04-10,0
1511,Queenscliffe (B),victoria,2020-04-10,0
1451,Gannawarra (S),victoria,2020-04-10,1
1513,Unincorporated Vic,victoria,2020-04-10,0
1449,East Gippsland (S),victoria,2020-04-10,1
1489,Stonnington (C),victoria,2020-04-10,87
1484,Nillumbik (S),victoria,2020-04-10,21
1458,Hepburn (S),victoria,2020-04-10,2
1486,Port Phillip (C),victoria,2020-04-10,44
1460,Horsham (RC),victoria,2020-04-10,3
1490,Strathbogie (S),victoria,2020-04-10,2
1457,Greater Shepparton (C),victoria,2020-04-10,9
1456,Greater Geelong (C),victoria,2020-04-10,58
1495,Wellington (S),victoria,2020-04-10,10
1452,Glen Eira (C),victoria,2020-04-10,46
1497,Whitehorse (C),victoria,2020-04-10,21
1499,Wodonga (RC),victoria,2020-04-10,1
1468,Mansfield (S),victoria,2020-04-10,3
1465,Loddon (S),victoria,2020-04-10,3
1493,Wangaratta (RC),victoria,2020-04-10,1
1470,Maroondah (C),victoria,2020-04-10,9
1466,Macedon Ranges (S),victoria,2020-04-10,5
1461,Hume (C),victoria,2020-04-10,34
1462,Kingston (C),victoria,2020-04-10,23
1469,Maribyrnong (C),victoria,2020-04-10,10
1501,Yarra (C),victoria,2020-04-10,23
1502,Yarra Ranges (S),victoria,2020-04-10,21
1505,Buloke (S),victoria,2020-04-10,0
1507,Golden Plains (S),victoria,2020-04-10,1
1512,Towong (S),victoria,2020-04-10,0
1450,Frankston (C),victoria,2020-04-10,36
1454,Greater Bendigo (C),victoria,2020-04-10,9
1479,Moreland (C),victoria,2020-04-10,48
1488,Southern Grampians (S),victoria,2020-04-10,2
1455,Greater Dandenong (C),victoria,2020-04-10,15
1491,Surf Coast (S),victoria,2020-04-10,9
1459,Hobsons Bay (C),victoria,2020-04-10,13
1498,Whittlesea (C),victoria,2020-04-10,22
1464,Latrobe (C),victoria,2020-04-10,6
1463,Knox (C),victoria,2020-04-10,12
1467,Manningham (C),victoria,2020-04-10,24
1482,Moyne (S),victoria,2020-04-10,1
1655,Bass Coast (S),victoria,2020-04-11,4
1656,Baw Baw (S),victoria,2020-04-11,5
1446,Central Goldfields (S),victoria,2020-04-10,1
1487,South Gippsland (S),victoria,2020-04-10,4
1657,Bayside (C),victoria,2020-04-11,29
1658,Benalla (RC),victoria,2020-04-11,3
1659,Boroondara (C),victoria,2020-04-11,60
1652,Ararat (RC),victoria,2020-04-11,1
1653,Ballarat (C),victoria,2020-04-11,10
1654,Banyule (C),victoria,2020-04-11,80
1684,Macedon Ranges (S),victoria,2020-04-11,5
1685,Manningham (C),victoria,2020-04-11,25
1686,Mansfield (S),victoria,2020-04-11,3
1687,Maribyrnong (C),victoria,2020-04-11,10
1688,Maroondah (C),victoria,2020-04-11,9
1689,Melbourne (C),victoria,2020-04-11,56
1690,Melton (C),victoria,2020-04-11,18
1691,Mildura (RC),victoria,2020-04-11,5
1692,Mitchell (S),victoria,2020-04-11,9
1693,Moira (S),victoria,2020-04-11,11
1694,Monash (C),victoria,2020-04-11,42
1696,Moorabool (S),victoria,2020-04-11,1
1697,Moreland (C),victoria,2020-04-11,49
1698,Mornington Peninsula (S),victoria,2020-04-11,55
1699,Mount Alexander (S),victoria,2020-04-11,6
1700,Moyne (S),victoria,2020-04-11,1
1701,Murrindindi (S),victoria,2020-04-11,1
1702,Nillumbik (S),victoria,2020-04-11,21
1703,Northern Grampians (S),victoria,2020-04-11,3
1704,Port Phillip (C),victoria,2020-04-11,44
1705,South Gippsland (S),victoria,2020-04-11,5
1706,Southern Grampians (S),victoria,2020-04-11,2
1707,Stonnington (C),victoria,2020-04-11,88
1708,Strathbogie (S),victoria,2020-04-11,2
1709,Surf Coast (S),victoria,2020-04-11,10
1710,Swan Hill (RC),victoria,2020-04-11,3
1711,Wangaratta (RC),victoria,2020-04-11,2
1712,Warrnambool (C),victoria,2020-04-11,5
1713,Wellington (S),victoria,2020-04-11,10
1715,Whitehorse (C),victoria,2020-04-11,22
1716,Whittlesea (C),victoria,2020-04-11,22
1717,Wodonga (RC),victoria,2020-04-11,1
1718,Wyndham (C),victoria,2020-04-11,27
1719,Yarra (C),victoria,2020-04-11,23
1720,Yarra Ranges (S),victoria,2020-04-11,21
1721,Yarriambiack (S),victoria,2020-04-11,1
1722,Alpine (S),victoria,2020-04-11,0
1723,Buloke (S),victoria,2020-04-11,0
1724,Colac-Otway (S),victoria,2020-04-11,0
1725,Golden Plains (S),victoria,2020-04-11,1
1726,Hindmarsh (S),victoria,2020-04-11,0
1727,Indigo (S),victoria,2020-04-11,0
1729,Queenscliffe (B),victoria,2020-04-11,0
1663,Casey (C),victoria,2020-04-11,49
1665,Corangamite (S),victoria,2020-04-11,1
1666,Darebin (C),victoria,2020-04-11,32
1679,Hume (C),victoria,2020-04-11,34
1728,Pyrenees (S),victoria,2020-04-11,0
1662,Cardinia (S),victoria,2020-04-11,11
1664,Central Goldfields (S),victoria,2020-04-11,1
1667,East Gippsland (S),victoria,2020-04-11,1
1681,Knox (C),victoria,2020-04-11,12
1682,Latrobe (C),victoria,2020-04-11,6
1661,Campaspe (S),victoria,2020-04-11,2
1668,Frankston (C),victoria,2020-04-11,36
1669,Gannawarra (S),victoria,2020-04-11,1
1670,Glen Eira (C),victoria,2020-04-11,47
1671,Glenelg (S),victoria,2020-04-11,0
1672,Greater Bendigo (C),victoria,2020-04-11,9
1674,Greater Geelong (C),victoria,2020-04-11,60
1675,Greater Shepparton (C),victoria,2020-04-11,9
1676,Hepburn (S),victoria,2020-04-11,2
1677,Hobsons Bay (C),victoria,2020-04-11,13
1678,Horsham (RC),victoria,2020-04-11,3
1680,Kingston (C),victoria,2020-04-11,22
1730,Towong (S),victoria,2020-04-11,0
1731,Unincorporated Vic,victoria,2020-04-11,0
1683,Loddon (S),victoria,2020-04-11,3
1714,West Wimmera (S),victoria,2020-04-11,1
1660,Brimbank (C),victoria,2020-04-11,30
1673,Greater Dandenong (C),victoria,2020-04-11,15
1695,Moonee Valley (C),victoria,2020-04-11,35
1993,Banyule (C),victoria,2020-04-12,80
1991,Ararat (RC),victoria,2020-04-12,1
1992,Ballarat (C),victoria,2020-04-12,10
2005,Darebin (C),victoria,2020-04-12,32
2009,Glen Eira (C),victoria,2020-04-12,47
2010,Glenelg (S),victoria,2020-04-12,0
2012,Greater Dandenong (C),victoria,2020-04-12,15
2013,Greater Geelong (C),victoria,2020-04-12,60
2014,Greater Shepparton (C),victoria,2020-04-12,9
1998,Boroondara (C),victoria,2020-04-12,60
2000,Campaspe (S),victoria,2020-04-12,2
2018,Hume (C),victoria,2020-04-12,34
2019,Kingston (C),victoria,2020-04-12,22
2020,Knox (C),victoria,2020-04-12,12
2021,Latrobe (C),victoria,2020-04-12,6
2022,Loddon (S),victoria,2020-04-12,3
2023,Macedon Ranges (S),victoria,2020-04-12,5
2024,Manningham (C),victoria,2020-04-12,26
2025,Mansfield (S),victoria,2020-04-12,3
2027,Maroondah (C),victoria,2020-04-12,9
2028,Melbourne (C),victoria,2020-04-12,55
2029,Melton (C),victoria,2020-04-12,18
2030,Mildura (RC),victoria,2020-04-12,5
2031,Mitchell (S),victoria,2020-04-12,9
2032,Moira (S),victoria,2020-04-12,11
2033,Monash (C),victoria,2020-04-12,42
2034,Moonee Valley (C),victoria,2020-04-12,36
2035,Moorabool (S),victoria,2020-04-12,1
2036,Moreland (C),victoria,2020-04-12,49
2037,Mornington Peninsula (S),victoria,2020-04-12,55
2038,Mount Alexander (S),victoria,2020-04-12,6
2039,Moyne (S),victoria,2020-04-12,1
2040,Murrindindi (S),victoria,2020-04-12,1
2041,Nillumbik (S),victoria,2020-04-12,21
2043,Port Phillip (C),victoria,2020-04-12,45
2044,South Gippsland (S),victoria,2020-04-12,5
2045,Southern Grampians (S),victoria,2020-04-12,2
2046,Stonnington (C),victoria,2020-04-12,88
2047,Strathbogie (S),victoria,2020-04-12,2
2048,Surf Coast (S),victoria,2020-04-12,10
2049,Swan Hill (RC),victoria,2020-04-12,3
2050,Wangaratta (RC),victoria,2020-04-12,2
2051,Warrnambool (C),victoria,2020-04-12,5
2052,Wellington (S),victoria,2020-04-12,10
2053,West Wimmera (S),victoria,2020-04-12,1
2054,Whitehorse (C),victoria,2020-04-12,22
2055,Whittlesea (C),victoria,2020-04-12,22
2056,Wodonga (RC),victoria,2020-04-12,1
2057,Wyndham (C),victoria,2020-04-12,27
2058,Yarra (C),victoria,2020-04-12,23
2059,Yarra Ranges (S),victoria,2020-04-12,21
2060,Yarriambiack (S),victoria,2020-04-12,1
2061,Alpine (S),victoria,2020-04-12,0
2062,Buloke (S),victoria,2020-04-12,0
2063,Colac-Otway (S),victoria,2020-04-12,0
2064,Golden Plains (S),victoria,2020-04-12,1
2065,Hindmarsh (S),victoria,2020-04-12,0
2066,Indigo (S),victoria,2020-04-12,0
2068,Queenscliffe (B),victoria,2020-04-12,0
2069,Towong (S),victoria,2020-04-12,0
2070,Unincorporated Vic,victoria,2020-04-12,0
2003,Central Goldfields (S),victoria,2020-04-12,1
2008,Gannawarra (S),victoria,2020-04-12,1
1994,Bass Coast (S),victoria,2020-04-12,4
1995,Baw Baw (S),victoria,2020-04-12,5
1999,Brimbank (C),victoria,2020-04-12,31
1997,Benalla (RC),victoria,2020-04-12,3
2001,Cardinia (S),victoria,2020-04-12,11
2002,Casey (C),victoria,2020-04-12,49
2004,Corangamite (S),victoria,2020-04-12,1
2007,Frankston (C),victoria,2020-04-12,36
2011,Greater Bendigo (C),victoria,2020-04-12,9
1996,Bayside (C),victoria,2020-04-12,29
2015,Hepburn (S),victoria,2020-04-12,2
2016,Hobsons Bay (C),victoria,2020-04-12,13
2017,Horsham (RC),victoria,2020-04-12,3
2026,Maribyrnong (C),victoria,2020-04-12,10
2042,Northern Grampians (S),victoria,2020-04-12,3
2067,Pyrenees (S),victoria,2020-04-12,0
2006,East Gippsland (S),victoria,2020-04-12,1
2371,Hobsons Bay (C),victoria,2020-04-13,13
2372,Horsham (RC),victoria,2020-04-13,3
2373,Hume (C),victoria,2020-04-13,34
2374,Kingston (C),victoria,2020-04-13,22
2375,Knox (C),victoria,2020-04-13,12
2376,Latrobe (C),victoria,2020-04-13,6
2377,Loddon (S),victoria,2020-04-13,3
2378,Macedon Ranges (S),victoria,2020-04-13,5
2379,Manningham (C),victoria,2020-04-13,27
2380,Mansfield (S),victoria,2020-04-13,3
2381,Maribyrnong (C),victoria,2020-04-13,10
2382,Maroondah (C),victoria,2020-04-13,9
2383,Melbourne (C),victoria,2020-04-13,59
2384,Melton (C),victoria,2020-04-13,18
2385,Mildura (RC),victoria,2020-04-13,5
2386,Mitchell (S),victoria,2020-04-13,9
2387,Moira (S),victoria,2020-04-13,11
2388,Monash (C),victoria,2020-04-13,42
2390,Moorabool (S),victoria,2020-04-13,1
2391,Moreland (C),victoria,2020-04-13,49
2392,Mornington Peninsula (S),victoria,2020-04-13,55
2393,Mount Alexander (S),victoria,2020-04-13,6
2394,Moyne (S),victoria,2020-04-13,1
2395,Murrindindi (S),victoria,2020-04-13,1
2396,Nillumbik (S),victoria,2020-04-13,21
2397,Northern Grampians (S),victoria,2020-04-13,3
2398,Port Phillip (C),victoria,2020-04-13,46
2399,South Gippsland (S),victoria,2020-04-13,5
2400,Southern Grampians (S),victoria,2020-04-13,2
2401,Stonnington (C),victoria,2020-04-13,88
2402,Strathbogie (S),victoria,2020-04-13,2
2403,Surf Coast (S),victoria,2020-04-13,10
2404,Swan Hill (RC),victoria,2020-04-13,3
2405,Wangaratta (RC),victoria,2020-04-13,2
2406,Warrnambool (C),victoria,2020-04-13,5
2407,Wellington (S),victoria,2020-04-13,10
2409,Whitehorse (C),victoria,2020-04-13,22
2410,Whittlesea (C),victoria,2020-04-13,22
2411,Wodonga (RC),victoria,2020-04-13,1
2412,Wyndham (C),victoria,2020-04-13,27
2413,Yarra (C),victoria,2020-04-13,23
2414,Yarra Ranges (S),victoria,2020-04-13,21
2415,Yarriambiack (S),victoria,2020-04-13,1
2416,Alpine (S),victoria,2020-04-13,0
2417,Buloke (S),victoria,2020-04-13,0
2418,Colac-Otway (S),victoria,2020-04-13,0
2428,Golden Plains (S),victoria,2020-04-13,1
2429,Hindmarsh (S),victoria,2020-04-13,0
2430,Indigo (S),victoria,2020-04-13,0
2431,Pyrenees (S),victoria,2020-04-13,0
2432,Queenscliffe (B),victoria,2020-04-13,0
2433,Towong (S),victoria,2020-04-13,0
2434,Unincorporated Vic,victoria,2020-04-13,0
2351,Bayside (C),victoria,2020-04-13,29
2350,Baw Baw (S),victoria,2020-04-13,5
2366,Greater Bendigo (C),victoria,2020-04-13,9
2353,Boroondara (C),victoria,2020-04-13,60
2355,Campaspe (S),victoria,2020-04-13,2
2359,Corangamite (S),victoria,2020-04-13,1
2361,East Gippsland (S),victoria,2020-04-13,1
2362,Frankston (C),victoria,2020-04-13,36
2363,Gannawarra (S),victoria,2020-04-13,1
2364,Glen Eira (C),victoria,2020-04-13,47
2352,Benalla (RC),victoria,2020-04-13,3
2368,Greater Geelong (C),victoria,2020-04-13,61
2369,Greater Shepparton (C),victoria,2020-04-13,9
2354,Brimbank (C),victoria,2020-04-13,31
2356,Cardinia (S),victoria,2020-04-13,11
2357,Casey (C),victoria,2020-04-13,50
2358,Central Goldfields (S),victoria,2020-04-13,1
2360,Darebin (C),victoria,2020-04-13,32
2347,Ballarat (C),victoria,2020-04-13,10
2348,Banyule (C),victoria,2020-04-13,80
2365,Glenelg (S),victoria,2020-04-13,0
2370,Hepburn (S),victoria,2020-04-13,2
2349,Bass Coast (S),victoria,2020-04-13,4
2389,Moonee Valley (C),victoria,2020-04-13,36
2346,Ararat (RC),victoria,2020-04-13,1
2367,Greater Dandenong (C),victoria,2020-04-13,15
2408,West Wimmera (S),victoria,2020-04-13,1
2775,Boroondara (C),victoria,2020-04-14,60
2777,Campaspe (S),victoria,2020-04-14,2
2781,Corangamite (S),victoria,2020-04-14,1
2768,Ararat (RC),victoria,2020-04-14,1
2769,Ballarat (C),victoria,2020-04-14,10
2771,Bass Coast (S),victoria,2020-04-14,4
2772,Baw Baw (S),victoria,2020-04-14,5
2774,Benalla (RC),victoria,2020-04-14,3
2776,Brimbank (C),victoria,2020-04-14,32
2778,Cardinia (S),victoria,2020-04-14,11
2779,Casey (C),victoria,2020-04-14,49
2780,Central Goldfields (S),victoria,2020-04-14,1
2782,Darebin (C),victoria,2020-04-14,32
2783,East Gippsland (S),victoria,2020-04-14,1
2773,Bayside (C),victoria,2020-04-14,29
2809,Moira (S),victoria,2020-04-14,11
2810,Monash (C),victoria,2020-04-14,43
2811,Moonee Valley (C),victoria,2020-04-14,36
